"sku","fnsku","asin","product-name","product-group","brand","fulfilled-by","your-price","sales-price","longest-side","median-side","shortest-side","length-and-girth","unit-of-dimension","item-package-weight","unit-of-weight","product-size-tier","currency","estimated-fee-total","estimated-referral-fee-per-unit","estimated-variable-closing-fee","estimated-order-handling-fee-per-order","estimated-pick-pack-fee-per-unit","estimated-weight-handling-fee-per-unit","expected-fulfillment-fee-per-unit"
"PL-IFC-163G40P","X001JFU9YN","B074TFR6DY","40 Foot Outdoor Extension Cord with 3 Electrical Power Outlets - 16/3 SJTW Durable Cable","Home Improvement","Iron Forge Cable","Amazon","26.82","26.82","12.2","5.8","1.9","27.6","inches","3.2","pounds","UsLargeStandardSize","USD","10.00","4.02","0.00","--","--","--","5.98"
"PL-IFC-123CR40","X001JFTWGJ","B074TKXH88","40 Ft Retractable Extension Cord Reel - 2 in 1 Mountable & Portable Power Cord Reel with 3 Electrical Outlets - 12/3 SJTW Heavy Duty Yellow Cable - Perfect for Hanging from Your Garage Ceiling","Home Improvement","Iron Forge Cable","Amazon","86.55","86.55","15.82","12.36","7.16","54.86","inches","13.16","pounds","UsLargeStandardSize","USD","21.96","12.98","0.00","--","--","--","8.98"
"PL-IFC-163G40","X001JFTV0V","B074TM1L1N","40 Foot Outdoor Extension Cord - 16/3 SJTW Durable Green Extension Cable with 3 Prong Grounded Plug for Safety - Great for Powering Outdoor Christmas Decorations","Home Improvement","Iron Forge Cable","Amazon","30.21","30.21","11.93","5.24","2.13","26.65","inches","3.0","pounds","UsLargeStandardSize","USD","10.21","4.53","0.00","--","--","--","5.68"
"PL-IFC-163G25","X001JFJ18N","B074TYHRD3","25 Foot Outdoor Extension Cord - 16/3 SJTW Durable Green Extension Cable with 3 Prong Grounded Plug for Safety - Great for Powering Outdoor Decorations","Home Improvement","Iron Forge Cable","Amazon","16.11","16.11","13.54","5.24","1.61","27.24","inches","1.85","pounds","UsLargeStandardSize","USD","7.37","2.42","0.00","--","--","--","4.95"
"PL-IFC-163G20P","X001JFF44D","B074TR91HY","20 Foot Outdoor Extension Cord with 3 Electrical Power Outlets - 16/3 SJTW Durable Cable","Home Improvement","Iron Forge Cable","Amazon","16.10","16.10","12.05","6.22","0.9","26.29","inches","1.76","pounds","UsLargeStandardSize","USD","7.37","2.42","0.00","--","--","--","4.95"
"PL-IL-PL9R-100","X001JEP8X1","B074SWZJRB","100 Premium Clear Plastic Plates for Dinner Party or Wedding - 9 Inch Fancy Disposable Plastics Plates","Kitchen","Ilyapa","Amazon","45.98","45.98","23.62","23.11","14.99","99.82","centimeters","3742.0","grams","Standard","CAD","23.45","6.90","0.00","--","--","--","16.55"
"PL-IL-PL9R-100","X001JEP8X1","B074SWZJRB","Ilyapa 100 Premium Clear Plastic Plates for Dinner Party or Wedding - 9 Inch Fancy Disposable Plastics Plates","Kitchen","Ilyapa","Amazon","31.00","31.00","9.3","9.1","5.9","39.3","inches","8.25","pounds","UsLargeStandardSize","USD","12.13","4.65","0.00","--","--","--","7.48"
"PL-IL-PL7R-100","X001JEP8VD","B074SZGY4G","100 Premium Clear Plastic Plates for Dinner Party or Wedding - 7 Inch Fancy Disposable Plastics Plates","Kitchen","Ilyapa","Amazon","44.18","44.18","18.1","17.8","15.9","85.5","centimeters","2233.99","grams","Standard","CAD","20.78","6.63","0.00","--","--","--","14.15"
"PL-IL-PL7R-100","X001JEP8VD","B074SZGY4G","Ilyapa 100 Premium Clear Plastic Plates for Dinner Party or Wedding - 7 Inch Fancy Disposable Plastics Plates","Kitchen","Ilyapa","Amazon","25.99","25.99","7.13","7.01","6.26","33.66","inches","4.93","pounds","UsLargeStandardSize","USD","10.18","3.90","0.00","--","--","--","6.28"
"PL-BCL-BXCBG2","X001JEGIIZ","B074T15GC8","15 Inch x 15 Inch Baseplate for Building Bricks -Two Pack - Green Classic Baseplates Compatible with All Major Brands","Toys","Barcaloo","Amazon","23.49","23.49","15.7","15.7","0.4","47.9","inches","1.45","pounds","UsSmallOversize","USD","13.32","3.52","0.00","--","--","--","9.80"
"PL-IFC-123Y15P","X001H888D1","B073ZN7PN9","15 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Musical Instruments","Iron Forge Cable","Amazon","46.59","46.59","32.89","11.6","7.0","70.09","centimeters","1053.01","grams","Standard","CAD","18.74","6.99","0.00","--","--","--","11.75"
"PL-IFC-123Y15P","X001H888D1","B073ZN7PN9","15 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Iron Forge Cable","Amazon","23.30","23.30","12.95","4.57","2.76","27.59","inches","2.32","pounds","UsLargeStandardSize","USD","9.18","3.50","0.00","--","--","--","5.68"
"PL-IFC-143Y100","X001H87TH7","B073ZNVCXG","100 Foot Lighted Outdoor Extension Cord - 14/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Iron Forge Cable","Amazon","65.99","65.99","13.5","8.9","3.03","37.36","inches","9.26","pounds","UsLargeStandardSize","USD","17.68","9.90","0.00","--","--","--","7.78"
"PL-IFC-123Y25P","X001H87PHL","B073ZN541L","25 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Musical Instruments","Iron Forge Cable","Amazon","55.85","55.85","35.08","15.88","5.79","78.41","centimeters","1724.01","grams","Standard","CAD","21.73","8.38","0.00","--","--","--","13.35"
"PL-IFC-123Y25P","X001H87PHL","B073ZN541L","25 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Iron Forge Cable","Amazon","29.99","29.99","13.81","6.25","2.28","30.87","inches","3.8","pounds","UsLargeStandardSize","USD","10.48","4.50","0.00","--","--","--","5.98"
"PL-IFC-143Y25","X001H87PHB","B073ZMYFRB","25 Foot Lighted Outdoor Extension Cord - 14/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Iron Forge Cable","Amazon","21.93","21.93","12.05","5.55","2.0","27.16","inches","2.4","pounds","UsLargeStandardSize","USD","8.97","3.29","0.00","--","--","--","5.68"
"PL-IFC-123Y50P","X001H86O2X","B073ZMWHZJ","50 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Musical Instruments","Iron Forge Cable","Amazon","84.81","84.81","28.7","28.6","9.3","104.5","centimeters","3221.0","grams","Standard","CAD","28.47","12.72","0.00","--","--","--","15.75"
"PL-IFC-123Y50P","X001H86O2X","B073ZMWHZJ","50 Foot Lighted Outdoor Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Iron Forge Cable","Amazon","47.95","47.95","11.3","11.26","3.66","41.14","inches","7.1","pounds","UsLargeStandardSize","USD","14.37","7.19","0.00","--","--","--","7.18"
"PL-IFC-123Y3GFCI","X001H864C3","B073ZMLZGW","3 Foot Lighted Outdoor GFCI Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Pigtail Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Iron Forge Cable","Amazon","39.41","39.41","26.16","18.03","3.56","69.34","centimeters","521.99","grams","Standard","CAD","16.86","5.91","0.00","--","--","--","10.95"
"PL-IFC-123Y3GFCI","X001H864C3","B073ZMLZGW","3 Foot Lighted Outdoor GFCI Extension Cord with 3 Electrical Power Outlets - 12/3 SJTW Heavy Duty Yellow Pigtail Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Iron Forge Cable","Amazon","25.31","25.31","10.3","7.1","1.4","27.3","inches","1.15","pounds","UsLargeStandardSize","USD","8.75","3.80","0.00","--","--","--","4.95"
"PL-IL-MB-WH","X001H37OYP","B073WLS4TS","Wooden A-Frame Sign with Eraser & Chalk - 40 x 20 Inches Magnetic Sidewalk Chalkboard – Sturdy Freestanding Grey Sandwich Board Menu Display for Restaurant, Business or Wedding","Office Products","Ilyapa","Amazon","66.99","66.99","40.4","23.2","1.9","90.6","inches","12.15","pounds","UsSmallOversize","USD","23.65","10.05","0.00","--","--","--","13.60"
"PL-IL-CABKRB-K25-A","X001EVFYQF","B0716Q1CV3","Flat Black Kitchen Cabinet Knobs - 1 1/4 Inch Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","60.46","60.46","18.8","16.79","7.11","66.6","centimeters","1133.98","grams","Standard","CAD","20.82","9.07","0.00","--","--","--","11.75"
"PL-IL-CABKRB-K25-A","X001EVFYQF","B0716Q1CV3","Ilyapa 25 Pack 1 1/14 Inch Round Kitchen Cabinet Knobs, Flat Black Round Drawer Knob for Cabinets Dressers Drawers - Black Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","26.99","26.99","7.4","6.61","2.8","26.22","inches","2.5","pounds","UsLargeStandardSize","USD","9.73","4.05","0.00","--","--","--","5.68"
"PL-PP-S24WEB","X001E2UP3B","B071XQVHG7","(??????????) Play Platoon Spider Web ??????? ???????????????? 40??????24?????? ???? PP-S24WEB","Sports","Play Platoon","Amazon","137.37","137.37","65.53","64.52","8.38","211.33","centimeters","4014.02","grams","Oversize","CAD","50.44","20.61","0.00","--","--","--","29.83"
"PL-PP-S24WEB","X001E2UP3B","B071XQVHG7","Play Platoon Spider Web Tree Swing - 24 Inch Diameter, 400 lb Weight Capacity, Fully Assembled, Easy to Install","Toys","Play Platoon","Amazon","83.86","83.86","25.8","25.4","3.3","83.2","inches","8.85","pounds","UsSmallOversize","USD","26.94","12.58","0.00","--","--","--","14.36"
"PL-IL-CABPC-NL-B10","X001DKBNAX","B06Y183VS4","Oil Rubbed Bronze Kitchen Cabinet Pulls - 3 Inch Bin Cup Drawer Handles - 10 Pack","Home Improvement","Ilyapa","Amazon","40.53","40.53","18.21","10.8","5.69","51.18","centimeters","589.99","grams","Standard","CAD","17.03","6.08","0.00","--","--","--","10.95"
"PL-IL-CABPC-NL-B10","X001DKBNAX","B06Y183VS4","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack","Home Improvement","Ilyapa","Amazon","21.99","21.99","7.17","4.25","2.24","20.15","inches","1.3","pounds","UsLargeStandardSize","USD","8.25","3.30","0.00","--","--","--","4.95"
"PL-IL-CABPC-NL-S10","X001DJVOXZ","B06XZVT2CD","Satin Nickel Kitchen Cabinet Pulls - 3 Inch Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware - New Design","Home Improvement","Ilyapa","Amazon","37.98","37.98","23.39","13.1","5.79","61.17","centimeters","545.99","grams","Standard","CAD","16.65","5.70","0.00","--","--","--","10.95"
"PL-IL-CABPC-NL-S10","X001DJVOXZ","B06XZVT2CD","Ilyapa Satin Nickel Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware - New Design …","Home Improvement","Ilyapa","Amazon","19.99","19.99","9.21","5.16","2.28","24.08","inches","1.2","pounds","UsLargeStandardSize","USD","7.95","3.00","0.00","--","--","--","4.95"
"PL-IL-CABPH-B25","X001DJVHYB","B06XZVSZ2B","Oil Rubbed Bronze Kitchen Cabinet Pull Handles - 3 Inch Handle Pulls - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","43.26","43.26","18.69","16.79","7.19","66.65","centimeters","997.99","grams","Standard","CAD","18.24","6.49","0.00","--","--","--","11.75"
"PL-IL-CABPH-B25","X001DJVHYB","B06XZVSZ2B","Ilyapa 25 Pack 3 Inch Oil Rubbed Bronze Cabinet Pulls - Kitchen Drawer Pulls, Cabinet Handles, Oil Rubbed Bronze Kitchen Cabinet Hardware with 3 Inch Hole Center","Home Improvement","Ilyapa","Amazon","14.99","14.99","7.36","6.61","2.83","26.24","inches","2.2","pounds","UsLargeStandardSize","USD","7.93","2.25","0.00","--","--","--","5.68"
"PL-IL-CABPH-S10","X001DJVHY1","B06XZVFXKS","Satin Nickel Kitchen Cabinet Pull Handles - 3 Inch Hole Center Handle Pulls - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","31.76","31.76","17.2","10.69","4.19","46.96","centimeters","398.98","grams","Standard","CAD","15.71","4.76","0.00","--","--","--","10.95"
"PL-IL-CABPH-S10","X001DJVHY1","B06XZVFXKS","Ilyapa 10 Pack 3 Inch Satin Nickel Cabinet Pulls - Kitchen Drawer Pulls, Cabinet Handles, Brushed Nickel Kitchen Cabinet Hardware with 3 Inch Hole Center","Home Improvement","Ilyapa","Amazon","17.03","17.03","6.77","4.21","1.65","18.49","inches","0.88","pounds","UsLargeStandardSize","USD","6.80","2.55","0.00","--","--","--","4.25"
"PL-PP-B20X20T-RBYG","X001DJQBG5","B06Y174PRX","Play Platoon Kids Activity Table Set - 5 in 1 Water Table, Building Block Table, Craft Table and Sensory Table with Storage - Includes 2 Chairs and 25 Ex-Large Blocks – Primary Colors","Furniture","Play Platoon","Amazon","64.97","64.97","21.9","20.9","5.0","73.7","inches","9.35","pounds","UsSmallOversize","USD","24.49","9.75","0.00","--","--","--","14.74"
"PL-PP-B20X20T-BG","X001DJ3389","B06XZZQVTS","Play Platoon Kids Activity Table Set - 5 in 1 Water Table, Building Block Table, Craft Table and Sensory Table with Storage - Includes 2 Chairs and 25 Ex-Large Blocks – Blue and Green","Furniture","Play Platoon","Amazon","64.97","64.97","22.4","21.0","5.0","74.4","inches","9.2","pounds","UsSmallOversize","USD","24.49","9.75","0.00","--","--","--","14.74"
"PL-IL-CABPC-NL-K10","X001DF4GGL","B06Y14DFLC","Matte Black Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.50","35.50","17.2","10.8","4.6","47.98","centimeters","581.01","grams","Standard","CAD","16.28","5.33","0.00","--","--","--","10.95"
"PL-IL-CABPC-NL-K10","X001DF4GGL","B06Y14DFLC","Ilyapa Matte Black Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","20.99","20.99","6.77","4.25","1.81","18.89","inches","1.28","pounds","UsLargeStandardSize","USD","8.10","3.15","0.00","--","--","--","4.95"
"PL-IL-DH35-B18","X001DF16MD","B06Y19BZ1P","18 Pack of Door Hinges Oil Rubbed Bronze - 3.5 x 3.5 Inch Interior Hinges for Doors with 5/8 Inch Radius Corners","Home Improvement","Ilyapa","Amazon","60.06","60.06","20.8","11.0","5.69","54.18","centimeters","3289.0","grams","Standard","CAD","24.76","9.01","0.00","--","--","--","15.75"
"PL-IL-DH35-B18","X001DF16MD","B06Y19BZ1P","""Ilyapa 18 Pack Oil Rubbed Bronze Door Hinges - 3.5 x 3.5 Inch Interior Hinges for Doors Oil Rubbed Bronze with 5/8"""" Radius Corners""","Home Improvement","Ilyapa","Amazon","39.99","39.99","8.19","4.33","2.24","21.33","inches","7.25","pounds","UsLargeStandardSize","USD","13.18","6.00","0.00","--","--","--","7.18"
"PL-PP-DICE-6PK","X001CNR6GV","B06XH6R3HY","Play Platoon Lawn Dice - Giant Wooden Yard Dice Game for Playing Endless Outdoor Games","Sports","Play Platoon","Amazon","25.03","25.03","16.0","7.56","4.45","40.02","inches","4.63","pounds","UsLargeStandardSize","USD","10.03","3.75","0.00","--","--","--","6.28"
"PL-IL-CM59X47RW","X001CNJU2J","B06XDSMWYF","""Ilyapa Office Chair Mat for Hard Floors 47"""" x 59"""" Heavy Duty Clear, PVC Chair Mat for Hardwood and Tile Floors, Protective Floor Mat for Home or Office""","Office Products","Ilyapa","Amazon","40.54","40.54","48.0","6.0","5.9","71.8","inches","8.45","pounds","UsSmallOversize","USD","19.30","6.08","0.00","--","--","--","13.22"
"PL-PP-BB-WALL","X001CMHENH","B06XG3FSZ7","???????????????? - ????????????????????? - 2????????? ??? PP-BB-WALL","Sports","Play","Amazon","42.17","42.17","41.4","31.75","8.13","121.16","centimeters","1642.0","grams","Standard","CAD","19.68","6.33","0.00","--","--","--","13.35"
"PL-PP-BB-WALL","X001CMHENH","B06XG3FSZ7","Play Platoon Over The Door Mini Basketball Hoop - Indoor Wall Mounted 16 x 12 Basketball Hoop Set with Shatterproof Backboard, Steel Rim","Sports","Play Platoon","Amazon","19.99","19.99","16.3","12.5","3.2","47.7","inches","3.62","pounds","UsLargeStandardSize","USD","9.28","3.00","0.00","--","--","--","6.28"
"PL-PP-FF-14BELT","X001CMH65N","B06XFKN7BP","14 Player Flag Football Deluxe Set - 14 Belts, 42 Flags, 12 Cones & 1 Mesh Carrying Bag for Flag Football","Apparel","Play Platoon","Amazon","67.61","37.24","21.31","20.19","14.4","90.49","centimeters","1229.01","grams","Standard","CAD","17.34","5.59","0.00","--","--","--","11.75"
"PL-PP-FF-14BELT","X001CMH65N","B06XFKN7BP","Play Platoon 14 Player Flag Football Deluxe Set - 14 Belts, 42 Flags, 12 Cones & 1 Mesh Carrying Bag for Flag Football","Sports","Play Platoon","Amazon","27.99","27.99","8.39","7.95","5.67","35.63","inches","2.71","pounds","UsLargeStandardSize","USD","9.88","4.20","0.00","--","--","--","5.68"
"PL-PP-CH-STAR","X001CMGXRF","B06XG58CYY","Weather Resistant Cornhole Bean Bags - Set of 8 American Flag Corn Hole Bags (Stars & Stripes) - Regulation Size & Weight","Sports","Play Platoon","Amazon","49.87","49.87","29.97","23.37","6.6","89.92","centimeters","3401.99","grams","Standard","CAD","23.23","7.48","0.00","--","--","--","15.75"
"PL-PP-CH-STAR","X001CMGXRF","B06XG58CYY","Weather Resistant Cornhole Bean Bags - Set of 8 American Flag Corn Hole Bags (Stars & Stripes) - Regulation Size & Weight","Sports","Play Platoon","Amazon","19.95","19.95","11.8","9.2","2.6","35.4","inches","7.5","pounds","UsLargeStandardSize","USD","10.17","2.99","0.00","--","--","--","7.18"
"PL-IFC-163B10PK2","X001AMJWCZ","B01MY0LTU5","2 Pack of 10 Ft Outdoor Extension Cords - 16/3 Durable Black Extension Cord Pack","Home Improvement","Iron Forge Cable","Amazon","14.96","14.96","12.44","4.49","1.93","25.28","inches","1.7","pounds","UsLargeStandardSize","USD","7.19","2.24","0.00","--","--","--","4.95"
"PL-IFC-163W10","X001AMJWCP","B01MRZRBRX","10 Ft White Extension Cord - 16/3 Durable Electrical Cable","Home Improvement","Iron Forge Cable","Amazon","9.95","9.95","10.0","3.03","1.85","19.76","inches","0.84","pounds","UsLargeStandardSize","USD","5.74","1.49","0.00","--","--","--","4.25"
"PL-IFC-162W15P3F","X001AJV9KV","B01NALK16V","15 Ft Extension Cord with Foot Switch and 3 Electrical Power Outlet - 16/2 Durable White Foot Tap Extension Cord","Electronics","Iron Forge Cable","Amazon","20.81","20.81","27.79","8.31","4.29","52.98","centimeters","322.01","grams","Standard","CAD","10.04","1.66","0.00","--","--","--","8.38"
"PL-IFC-162W15P3F","X001AJV9KV","B01NALK16V","15 Ft Extension Cord with Foot Switch and 3 Electrical Power Outlet - 16/2 Durable White Foot Tap Extension Cord","Home Improvement","Iron Forge Cable","Amazon","8.95","8.95","10.94","3.27","1.69","20.86","inches","0.71","pounds","UsLargeStandardSize","USD","4.98","1.34","0.00","--","--","--","3.64"
"PL-IFC-163B50","X001AJV9KL","B01N4GCZMK","50 Ft Outdoor Extension Cord - 16/3 Durable Black Cable with 3 Prong Grounded Plug for Safety","Electronics","Iron Forge Cable","Amazon","27.95","27.95","12.2","6.2","2.1","28.8","inches","3.64","pounds","UsLargeStandardSize","USD","10.17","4.19","0.00","--","--","--","5.98"
"PL-IFC-163B06PK2","X001AJOENZ","B01MZ25DR1","2 Pack of 6 Ft Outdoor Extension Cords - 16/3 Heavy Duty Black Extension Cord Pack","Home Improvement","Iron Forge Cable","Amazon","21.94","21.94","10.0","9.0","2.0","32.0","inches","1.7","pounds","UsLargeStandardSize","USD","8.24","3.29","0.00","--","--","--","4.95"
"PL-PP-BTLS6","X00187D7MD","B01LYFKMS9","Beer Bottle Cooler Sleeves for Party - Collapsible Neoprene Sleeve with Zipper","Kitchen","Play Platoon","Amazon","35.62","35.62","21.89","18.01","4.5","66.9","centimeters","180.98","grams","Standard","CAD","13.72","5.34","0.00","--","--","--","8.38"
"PL-PP-BTLS6","X00187D7MD","B01LYFKMS9","Beer Bottle Cooler Sleeves for Party - Collapsible Neoprene Sleeve with Zipper","Kitchen","Play Platoon","Amazon","13.99","13.99","8.62","7.09","1.77","26.34","inches","0.4","pounds","UsLargeStandardSize","USD","5.74","2.10","0.00","--","--","--","3.64"
"PL-IL-DC2-100","X00182SACZ","B01LX3ACCA","100 Mini Plastic Dessert Cups with Spoons - 2 oz Dessert Shooters for Chocolate Desserts, Appetizers, Dessert Samplers, Dessert Shot Glasses & More","Kitchen","Ilyapa","Amazon","38.49","38.49","23.11","20.57","5.08","74.42","centimeters","657.98","grams","Standard","CAD","16.72","5.77","0.00","--","--","--","10.95"
"PL-IL-DC2-100","X00182SACZ","B01LX3ACCA","100 Mini Plastic Dessert Cups with Spoons - 2 oz Dessert Shooters for Chocolate Desserts, Appetizers, Dessert Samplers, Dessert Shot Glasses & More","Kitchen","Ilyapa","Amazon","20.99","20.99","9.1","8.1","2.0","29.3","inches","1.45","pounds","UsLargeStandardSize","USD","8.10","3.15","0.00","--","--","--","4.95"
